,Datum,Mesec,Godina,Sistem,Objekat,Početak zastoja,Ukupno vreme zastoja u minutima,Kraj zastoja,Vrsta_zastoja,Vreme zastoja
23206,2016-09-06 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-06 08:40:00,20.000000002328306,2016-09-06 09:00:00,Masinski,20
23207,2016-09-06 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-2-1,2016-09-06 11:20:00,25.000000008149073,2016-09-06 11:45:00,Elektro,25
23208,2016-09-06 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-09-06 13:50:00,10.000000001164153,2016-09-06 14:00:00,Masinski,10
23209,2016-09-06 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-07 02:20:00,30.00000000349246,2016-09-07 02:50:00,Masinski,30
23210,2016-09-07 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-09-07 08:35:00,34.99999999883585,2016-09-07 09:10:00,Masinski,35
23211,2016-09-08 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-09-08 10:45:00,10.000000001164153,2016-09-08 10:55:00,Masinski,10
23212,2016-09-08 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-4,2016-09-08 11:35:00,20.000000002328306,2016-09-08 11:55:00,Masinski,20
23213,2016-09-08 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-4,2016-09-08 23:00:00,24.999999997671694,2016-09-08 23:25:00,Masinski,25
23214,2016-09-09 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-4,2016-09-09 09:15:00,105.00000000698492,2016-09-09 12:00:00,Masinski,165
23215,2016-09-09 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-09-09 16:00:00,10.000000001164153,2016-09-09 16:10:00,Masinski,10
23216,2016-09-09 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-09-09 18:00:00,10.000000001164153,2016-09-09 18:20:00,Masinski,20
23217,2016-09-10 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,"TR.TR.B-1600 - J-IV-1""",2016-09-10 10:30:00,45.0,2016-09-10 11:15:00,Masinski,45
23218,2016-09-10 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-11 00:00:00,55.00000000116415,2016-09-11 00:55:00,Elektro,55
23219,2016-09-10 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-11 05:00:00,45.0,2016-09-11 05:45:00,Masinski,45
23220,2016-09-11 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-11 07:00:00,135.0,2016-09-11 09:15:00,Elektro,135
23221,2016-09-12 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1',2016-09-12 13:55:00,15.00000000698492,2016-09-12 14:10:00,Elektro,15
23222,2016-09-12 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-4,2016-09-12 20:15:00,14.99999999650754,2016-09-12 20:30:00,Masinski,15
23223,2016-09-12 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-2-1,2016-09-13 02:45:00,14.99999999650754,2016-09-13 03:00:00,Elektro,15
23224,2016-09-13 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-4,2016-09-13 15:55:00,65.0000000023283,2016-09-13 17:00:00,Elektro,65
23225,2016-09-13 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-09-14 04:05:00,10.000000001164153,2016-09-14 04:15:00,Elektro,10
23226,2016-09-14 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-14 23:15:00,155.0000000023283,2016-09-15 01:50:00,Masinski,155
23227,2016-09-15 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-3,2016-09-15 08:55:00,9.999999990686774,2016-09-15 09:05:00,Masinski,10
23228,2016-09-15 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1',2016-09-15 11:50:00,10.000000001164153,2016-09-15 12:40:00,Masinski,50
23229,2016-09-15 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - S-VOZ,2016-09-15 14:10:00,49.99999999534339,2016-09-15 16:10:00,Masinski,120
23230,2016-09-15 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-09-15 16:25:00,84.99999999417923,2016-09-15 17:50:00,Elektro,85
23231,2016-09-15 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-4,2016-09-16 00:25:00,20.000000002328306,2016-09-16 00:45:00,Masinski,20
23232,2016-09-16 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-09-16 08:50:00,34.99999999883585,2016-09-16 09:50:00,Masinski,60
23233,2016-09-17 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-3,2016-09-17 13:30:00,90.0,2016-09-17 17:00:00,Elektro,210
23234,2016-09-18 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-09-18 13:25:00,34.99999999883585,2016-09-18 14:00:00,Elektro,35
23235,2016-09-18 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-18 15:15:00,20.000000002328306,2016-09-18 16:20:00,Masinski,65
23236,2016-09-18 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-3,2016-09-18 16:30:00,10.000000001164153,2016-09-18 16:40:00,Elektro,10
23237,2016-09-18 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-09-19 05:30:00,30.00000000349246,2016-09-19 06:00:00,Ostalo,30
23238,2016-09-18 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-09-19 06:10:00,49.99999999534339,2016-09-19 07:25:00,Elektro,75
23239,2016-09-19 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-19 10:10:00,10.000000001164153,2016-09-19 10:20:00,Masinski,10
23240,2016-09-19 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-19 11:20:00,90.0,2016-09-19 12:50:00,Masinski,90
23241,2016-09-19 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-09-19 21:40:00,49.99999999534339,2016-09-19 22:30:00,Elektro,50
23242,2016-09-19 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-20 06:30:00,29.99999999301508,2016-09-20 07:10:00,Ostalo,40
23243,2016-09-20 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-2,2016-09-20 10:55:00,40.00000000465661,2016-09-20 11:35:00,Masinski,40
23244,2016-09-21 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-21 12:30:00,29.99999999301508,2016-09-21 13:00:00,Masinski,30
23245,2016-09-21 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-2,2016-09-21 16:35:00,10.000000001164153,2016-09-21 16:45:00,Masinski,10
23246,2016-09-22 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-22 10:00:00,214.99999999883585,2016-09-22 13:35:00,Masinski,215
23247,2016-09-26 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-09-27 03:30:00,19.999999991850927,2016-09-27 03:50:00,Masinski,20
23248,2016-09-26 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-27 04:10:00,20.000000002328306,2016-09-27 04:30:00,Elektro,20
23249,2016-09-27 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-09-27 07:10:00,10.000000001164153,2016-09-27 07:20:00,Masinski,10
23250,2016-09-27 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-27 07:35:00,40.00000000465661,2016-09-29 05:15:00,Elektro,2740
23251,2016-09-28 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-09-29 05:30:00,15.00000000698492,2016-09-29 05:45:00,Elektro,15
23252,2016-09-29 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-29 07:20:00,50.000000005820766,2016-09-29 08:10:00,Elektro,50
23253,2016-09-29 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-09-29 08:30:00,10.000000001164153,2016-09-29 08:40:00,Masinski,10
23254,2016-09-29 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-2-1,2016-09-29 09:50:00,10.000000001164153,2016-09-29 10:00:00,Masinski,10
23255,2016-09-29 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-09-29 11:10:00,19.999999991850927,2016-09-29 11:30:00,Masinski,20
23256,2016-09-29 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-09-29 17:20:00,10.000000001164153,2016-09-29 17:30:00,Elektro,10
23257,2016-09-29 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-2-1,2016-09-30 04:25:00,29.99999999301508,2016-09-30 04:55:00,Elektro,30
23258,2016-09-30 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-30 08:20:00,15.00000000698492,2016-09-30 08:35:00,Masinski,15
23259,2016-09-30 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-2-1,2016-09-30 12:00:00,40.00000000465661,2016-09-30 12:40:00,Masinski,40
23260,2016-09-30 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-2-1,2016-09-30 16:30:00,34.99999999883585,2016-09-30 17:50:00,Masinski,80
23261,2016-09-30 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-09-30 22:10:00,50.000000005820766,2016-10-01 00:15:00,Masinski,125
23262,2016-09-30 00:00:00,SEPTEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-3,2016-10-01 05:00:00,19.999999991850927,2016-10-01 05:20:00,Elektro,20
23263,2016-10-01 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-10-02 03:25:00,34.99999999883585,2016-10-02 04:00:00,Masinski,35
23264,2016-10-02 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-02 09:20:00,20.000000002328306,2016-10-02 09:40:00,Masinski,20
23265,2016-10-02 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-10-02 15:10:00,100.00000000116415,2016-10-02 16:15:00,Elektro,65
23266,2016-10-02 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-02 21:00:00,59.99999999650754,2016-10-02 22:00:00,Masinski,60
23267,2016-10-02 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-02 23:00:00,239.99999999650754,2016-10-03 12:20:00,Elektro,800
23268,2016-10-03 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-03 15:00:00,159.9999999976717,2016-10-03 20:20:00,Elektro,320
23269,2016-10-03 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-03 23:00:00,159.9999999976717,2016-10-04 04:20:00,Elektro,320
23270,2016-10-04 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-10-05 02:00:00,19.999999991850927,2016-10-05 02:20:00,Ostalo,20
23271,2016-10-05 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-05 08:00:00,55.00000000116415,2016-10-05 08:55:00,Elektro,55
23272,2016-10-05 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-05 12:00:00,90.0,2016-10-05 13:30:00,Masinski,90
23273,2016-10-05 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-2-1,2016-10-05 17:40:00,10.000000001164153,2016-10-05 17:50:00,Masinski,10
23274,2016-10-05 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-10-05 19:00:00,30.00000000349246,2016-10-05 19:30:00,Elektro,30
23275,2016-10-06 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-10-06 10:10:00,24.999999997671694,2016-10-06 10:35:00,Masinski,25
23276,2016-10-06 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-10-06 11:50:00,20.000000002328306,2016-10-06 12:10:00,Masinski,20
23277,2016-10-06 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-3,2016-10-06 15:30:00,10.000000001164153,2016-10-06 15:40:00,Elektro,10
23278,2016-10-06 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-2-1,2016-10-07 05:05:00,65.0000000023283,2016-10-07 06:10:00,Masinski,65
23279,2016-10-07 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-3,2016-10-07 19:20:00,24.999999997671694,2016-10-07 19:45:00,Masinski,25
23280,2016-10-07 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-2-1,2016-10-08 00:45:00,10.000000001164153,2016-10-08 00:55:00,Masinski,10
23281,2016-10-07 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-08 03:00:00,14.99999999650754,2016-10-08 03:15:00,Masinski,15
23282,2016-10-08 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-3,2016-10-08 07:30:00,14.99999999650754,2016-10-08 07:45:00,Masinski,15
23283,2016-10-08 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-10-08 16:10:00,24.999999997671694,2016-10-08 16:35:00,Masinski,25
23284,2016-10-10 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-10 07:00:00,480.00000000349246,2016-10-10 19:00:00,Ostalo,720
23285,2016-10-13 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-10-13 14:00:00,10.000000001164153,2016-10-13 14:10:00,Elektro,10
23286,2016-10-13 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-10-13 15:35:00,10.000000001164153,2016-10-13 15:45:00,Masinski,10
23287,2016-10-14 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-2,2016-10-14 09:00:00,10.000000001164153,2016-10-14 09:10:00,Masinski,10
23288,2016-10-14 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-10-14 09:50:00,5.000000005820766,2016-10-14 09:55:00,Masinski,5
23289,2016-10-14 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-14 16:20:00,30.00000000349246,2016-10-14 16:50:00,Masinski,30
23290,2016-10-14 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-15 00:45:00,374.99999999650754,2016-10-15 07:00:00,Ostalo,375
23291,2016-10-15 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-3,2016-10-15 09:40:00,9.999999990686774,2016-10-15 09:50:00,Masinski,10
23292,2016-10-15 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-15 17:30:00,34.99999999883585,2016-10-15 18:05:00,Masinski,35
23293,2016-10-15 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-3,2016-10-15 19:00:00,20.000000002328306,2016-10-15 19:20:00,Elektro,20
23294,2016-10-15 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-3,2016-10-16 02:00:00,14.99999999650754,2016-10-16 02:15:00,Elektro,15
23295,2016-10-16 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-16 13:00:00,20.000000002328306,2016-10-16 13:20:00,Masinski,20
23296,2016-10-16 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-16 16:30:00,40.00000000465661,2016-10-16 17:10:00,Masinski,40
23297,2016-10-16 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-16 17:35:00,325.00000000116415,2016-10-17 02:05:00,Elektro,510
23298,2016-10-17 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-17 10:45:00,30.00000000349246,2016-10-17 11:15:00,Masinski,30
23299,2016-10-17 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-10-18 01:00:00,50.000000005820766,2016-10-18 01:50:00,Elektro,50
23300,2016-10-17 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-18 03:00:00,65.0000000023283,2016-10-18 04:05:00,Ostalo,65
23301,2016-10-18 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-18 17:50:00,30.00000000349246,2016-10-18 18:30:00,Ostalo,40
23302,2016-10-19 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1',2016-10-19 08:40:00,110.0000000023283,2016-10-19 10:30:00,Masinski,110
23303,2016-10-19 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-2000/32(5),2016-10-20 04:40:00,20.000000002328306,2016-10-20 05:00:00,Masinski,20
23304,2016-10-20 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-10-20 15:00:00,10.000000001164153,2016-10-20 15:10:00,Elektro,10
23305,2016-10-20 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-20 19:55:00,185.00000000582077,2016-10-21 01:40:00,Ostalo,345
23306,2016-10-20 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-3,2016-10-21 01:45:00,25.000000008149073,2016-10-21 02:10:00,Masinski,25
23307,2016-10-21 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-21 09:05:00,280.00000000116415,2016-10-21 13:45:00,Ostalo,280
23308,2016-10-21 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-10-21 14:00:00,19.999999991850927,2016-10-21 14:20:00,Ostalo,20
23309,2016-10-21 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1',2016-10-21 15:30:00,14.99999999650754,2016-10-21 15:45:00,Masinski,15
23310,2016-10-22 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-10-22 11:45:00,10.000000001164153,2016-10-22 11:55:00,Masinski,10
23311,2016-10-22 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-10-22 14:35:00,24.999999997671694,2016-10-22 18:15:00,Masinski,220
23312,2016-10-23 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-10-23 13:00:00,10.000000001164153,2016-10-23 13:10:00,Elektro,10
23313,2016-10-24 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-10-24 07:45:00,25.000000008149073,2016-10-24 08:10:00,Elektro,25
23314,2016-10-24 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1',2016-10-24 09:15:00,30.00000000349246,2016-10-24 09:45:00,Masinski,30
23315,2016-10-24 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-10-24 17:00:00,34.99999999883585,2016-10-24 17:35:00,Elektro,35
23316,2016-10-24 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-25 06:30:00,10.000000001164153,2016-10-25 06:40:00,Elektro,10
23317,2016-10-25 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-3,2016-10-25 08:20:00,50.000000005820766,2016-10-25 09:10:00,Masinski,50
23318,2016-10-26 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-10-26 16:10:00,10.000000001164153,2016-10-26 16:30:00,Masinski,20
23319,2016-10-26 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-10-26 18:20:00,20.000000002328306,2016-10-26 18:40:00,Masinski,20
23320,2016-10-26 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-26 23:50:00,45.0,2016-10-27 00:35:00,Elektro,45
23321,2016-10-27 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-27 10:10:00,69.9999999976717,2016-10-27 13:30:00,Masinski,200
23322,2016-10-27 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-10-28 02:40:00,259.99999999883585,2016-10-28 09:40:00,Elektro,420
23323,2016-10-28 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1',2016-10-28 10:15:00,14.99999999650754,2016-10-28 10:30:00,Masinski,15
23324,2016-10-28 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1',2016-10-28 12:10:00,30.00000000349246,2016-10-28 12:40:00,Masinski,30
23325,2016-10-28 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1',2016-10-29 00:10:00,30.00000000349246,2016-10-29 00:40:00,Elektro,30
23326,2016-10-29 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1',2016-10-29 11:45:00,45.0,2016-10-29 12:30:00,Masinski,45
23327,2016-10-29 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-29 15:00:00,10.000000001164153,2016-10-29 15:10:00,Masinski,10
23328,2016-10-29 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-29 15:40:00,9.999999990686774,2016-10-29 15:50:00,Masinski,10
23329,2016-10-29 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-29 21:15:00,30.00000000349246,2016-10-29 21:45:00,Masinski,30
23330,2016-10-30 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-10-30 15:00:00,24.999999997671694,2016-10-30 15:25:00,Masinski,25
23331,2016-10-30 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-10-31 05:40:00,79.99999999883585,2016-10-31 13:30:00,Elektro,470
23332,2016-10-31 00:00:00,OKTOBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1,2016-11-01 03:20:00,10.000000001164153,2016-11-01 03:30:00,Masinski,10
23333,2016-11-01 00:00:00,NOVEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-11-01 07:00:00,480.00000000349246,2016-11-01 19:00:00,Ostalo,720
23334,2016-11-01 00:00:00,NOVEMBAR,2016.0,IV BTO SRs-470 20/3,TR.TR.B-1600 - J-IV-1',2016-11-01 23:45:00,14.99999999650754,2016-11-02 00:00:00,Masinski,15
23335,2016-11-02 00:00:00,NOVEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-11-03 04:30:00,149.99999999650754,2016-11-05 06:10:00,Masinski,2980
23336,2016-11-05 00:00:00,NOVEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-11-05 07:00:00,480.00000000349246,2016-11-06 05:00:00,Masinski,1320
23337,2016-11-06 00:00:00,NOVEMBAR,2016.0,IV BTO SRs-470 20/3,ODLAGAČ A2RsB-5500,2016-11-06 09:05:00,15.00000000698492,2016-11-06 09:20:00,Ostalo,15
23338,2016-11-06 00:00:00,NOVEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-11-06 16:30:00,20.000000002328306,2016-11-06 16:50:00,Elektro,20
23339,2016-11-06 00:00:00,NOVEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-11-07 06:15:00,45.0,2016-11-07 08:25:00,Ostalo,130
23340,2016-11-07 00:00:00,NOVEMBAR,2016.0,IV BTO SRs-470 20/3,BAGER SRs-470 20/3,2016-11-07 09:15:00,20.000000002328306,2016-11-07 09:35:00,Masinski,20
